,infections C1,infections C2,infections C3,infections C4,AV total mileage,SCC C1,SCC C2,SCC C3,SCC C4,OM C1,OM C3,OM C4,deaths C1,deaths C2,deaths C3,deaths C4,VSL C1,VSL C2,VSL C3,VSL C4,externalities C1,externalities C2,externalities C3,externalities C4,OM C2,total C1,total C2,total C3,total C4
347,143,77,61,112,2024545.322147485,316338.94800588477,632677.8960117695,361486.30868977366,466648.824126528,17048389.40668889,18870480.196621627,17048389.40668889,4.8906,2.6334,2.0862000000000003,3.8304,56730960.0,30547440.0,24199920.000000004,44432640.0,170558.78074799996,341117.5614959999,373013.31296274846,170558.78074799996,34096778.81337778,74266247.13544278,65618014.27088555,43804899.81827415,62118237.01156342
348,114,80,68,90,1997179.997016466,316338.94800588477,632677.8960117695,360876.06193935196,466648.824126528,17048389.40668889,18845851.40400371,17048389.40668889,3.8988,2.736,2.3256,3.0780000000000003,45226080.0,31737600.000000004,26976960.0,35704800.0,170558.78074799996,341117.5614959999,370276.7804496466,170558.78074799996,34096778.81337778,62761367.13544278,66808174.27088555,46553964.246392705,53390397.01156342
349,129,76,65,86,2013053.194988451,316338.94800588477,632677.8960117695,361230.03425412724,466648.824126528,17048389.40668889,18860137.2821785,17048389.40668889,4.4118,2.5992,2.223,2.9412000000000003,51176880.00000001,30150720.000000004,25786800.0,34117920.0,170558.78074799996,341117.5614959999,371864.10024684505,170558.78074799996,34096778.81337778,68712167.13544278,65221294.27088555,45380031.41667947,51803517.01156342
350,140,84,70,81,2014893.3305337208,316338.94800588477,632677.8960117695,361271.06927678676,466648.824126528,17048389.40668889,18861793.40416924,17048389.40668889,4.788,2.8728000000000002,2.394,2.7702,55540800.0,33324480.000000004,27770400.0,32134320.0,170558.78074799996,341117.5614959999,372048.11380137206,170558.78074799996,34096778.81337778,73076087.13544278,68395054.27088556,47365512.5872474,49819917.01156342
351,112,109,90,71,2017723.816120337,316338.94800588477,632677.8960117695,361334.1891053683,466648.824126528,17048389.40668889,18864340.841197196,17048389.40668889,3.8304,3.7278000000000002,3.0780000000000003,2.4282,44432640.0,43242480.0,35704800.0,28167120.0,170558.78074799996,341117.5614959999,372331.16236003366,170558.78074799996,34096778.81337778,61967927.13544278,78313054.27088556,55302806.1926626,45852717.01156342
352,122,90,71,93,2018633.679829461,316338.94800588477,632677.8960117695,361354.47906608175,466648.824126528,17048389.40668889,18865159.718535405,17048389.40668889,4.1724000000000006,3.0780000000000003,2.4282,3.1806,48399840.00000001,35704800.0,28167120.0,36894960.0,170558.78074799996,341117.5614959999,372422.14873094606,170558.78074799996,34096778.81337778,65935127.135442786,70775374.27088556,47766056.34633244,54580557.01156342
353,104,72,60,70,2004994.8145906527,316338.94800588477,632677.8960117695,361050.3323712563,466648.824126528,17048389.40668889,18852884.73982048,17048389.40668889,3.5568,2.4624,2.052,2.394,41258880.0,28563840.0,23803200.0,27770400.0,170558.78074799996,341117.5614959999,371058.26220706524,170558.78074799996,34096778.81337778,58794167.13544278,63634414.27088555,43388193.334398806,45455997.01156342
354,109,109,87,87,2030768.0379820378,316338.94800588477,632677.8960117695,361625.0752528842,466648.824126528,17048389.40668889,18876080.640872724,17048389.40668889,3.7278000000000002,3.7278000000000002,2.9754,2.9754,43242480.0,43242480.0,34514640.0,34514640.0,170558.78074799996,341117.5614959999,373635.5845462037,170558.78074799996,34096778.81337778,60777767.13544278,78313054.27088556,54125981.30067181,52200237.01156342
355,83,87,74,79,2004287.9236200778,316338.94800588477,632677.8960117695,361034.5687026125,466648.824126528,17048389.40668889,18852248.53794696,17048389.40668889,2.8386,2.9754,2.5308,2.7018,32927760.0,34514640.0,29357280.000000004,31340880.0,170558.78074799996,341117.5614959999,370987.57311000774,170558.78074799996,34096778.81337778,50463047.13544278,69585214.27088556,48941550.67975959,49026477.01156342
356,109,76,67,80,2005236.1954317347,316338.94800588477,632677.8960117695,361055.71516401245,466648.824126528,17048389.40668889,18853101.982577454,17048389.40668889,3.7278000000000002,2.5992,2.2914,2.736,43242480.0,30150720.000000004,26580240.0,31737600.000000004,170558.78074799996,341117.5614959999,371082.4002911734,170558.78074799996,34096778.81337778,60777767.13544278,65221294.27088555,46165480.098032646,49423197.01156343
357,131,73,58,75,2018823.7149414346,316338.94800588477,632677.8960117695,361358.7168490788,466648.824126528,17048389.40668889,18865330.75013618,17048389.40668889,4.4802,2.4966,1.9836,2.565,51970320.0,28960560.0,23009760.0,29754000.0,170558.78074799996,341117.5614959999,372441.1522421434,170558.78074799996,34096778.81337778,69505607.13544278,64031134.27088555,42608890.61922741,47439597.01156342
358,122,92,74,78,2007229.5039061343,316338.94800588477,632677.8960117695,361100.16594299156,466648.824126528,17048389.40668889,18854895.96020441,17048389.40668889,4.1724000000000006,3.1464000000000003,2.5308,2.6676,48399840.00000001,36498240.0,29357280.000000004,30944160.000000004,170558.78074799996,341117.5614959999,371281.7311386134,170558.78074799996,34096778.81337778,65935127.135442786,71568814.27088556,48944557.85728602,48629757.01156343
359,83,76,60,69,2006397.0291050463,316338.94800588477,632677.8960117695,361081.6017549273,466648.824126528,17048389.40668889,18854146.732883435,17048389.40668889,2.8386,2.5992,2.052,2.3598,32927760.0,30150720.000000004,23803200.0,27373680.0,170558.78074799996,341117.5614959999,371198.4836585046,170558.78074799996,34096778.81337778,50463047.13544278,65221294.27088555,43389626.81829687,45059277.01156342
360,105,104,84,73,2011298.5864373357,316338.94800588477,632677.8960117695,361190.90648343734,466648.824126528,17048389.40668889,18858558.134482495,17048389.40668889,3.591,3.5568,2.8728000000000002,2.4966,41655600.0,41258880.0,33324480.000000004,28960560.0,170558.78074799996,341117.5614959999,371688.63939173357,170558.78074799996,34096778.81337778,59190887.13544278,76329454.27088556,52915917.68035767,46646157.01156342
361,102,85,74,83,2017523.9065105277,316338.94800588477,632677.8960117695,361329.7311210695,466648.824126528,17048389.40668889,18864160.922548365,17048389.40668889,3.4884,2.907,2.5308,2.8386,40465440.0,33721200.0,29357280.000000004,32927760.0,170558.78074799996,341117.5614959999,372311.1713990527,170558.78074799996,34096778.81337778,58000727.13544278,68791774.27088556,48955081.82506849,50613357.01156342
362,132,78,69,79,1993017.5565221442,316338.94800588477,632677.8960117695,360783.23951632855,466648.824126528,17048389.40668889,18842105.207558822,17048389.40668889,4.5144,2.6676,2.3598,2.7018,52367040.0,30944160.000000004,27373680.0,31340880.0,170558.78074799996,341117.5614959999,369860.5364002144,170558.78074799996,34096778.81337778,69902327.13544278,66014734.27088555,46946428.983475365,49026477.01156342
363,108,82,62,73,1996594.4999458839,316338.94800588477,632677.8960117695,360863.00535467797,466648.824126528,17048389.40668889,18845324.456640188,17048389.40668889,3.6936,2.8044000000000002,2.1204,2.4966,42845760.0,32531040.000000004,24596640.0,28960560.0,170558.78074799996,341117.5614959999,370218.23074258835,170558.78074799996,34096778.81337778,60381047.13544278,67601614.27088556,44173045.69273745,46646157.01156342
364,126,68,61,90,2012494.0500559548,316338.94800588477,632677.8960117695,361217.56532213255,466648.824126528,17048389.40668889,18859634.05173925,17048389.40668889,4.309200000000001,2.3256,2.0862000000000003,3.0780000000000003,49986720.00000001,26976960.0,24199920.000000004,35704800.0,170558.78074799996,341117.5614959999,371808.18575359543,170558.78074799996,34096778.81337778,67522007.13544278,62047534.27088555,43792579.80281498,53390397.01156342
365,124,73,52,62,2013920.3862151008,316338.94800588477,632677.8960117695,361249.3726184815,466648.824126528,17048389.40668889,18860917.754282482,17048389.40668889,4.2408,2.4966,1.7784,2.1204,49193280.0,28960560.0,20629440.0,24596640.0,170558.78074799996,341117.5614959999,371950.81936951005,170558.78074799996,34096778.81337778,66728567.13544278,64031134.27088555,40223557.94627047,42282237.01156342
366,133,95,70,102,2007999.4213101745,316338.94800588477,632677.8960117695,361117.33510110166,466648.824126528,17048389.40668889,18855588.88586805,17048389.40668889,4.5486,3.249,2.394,3.4884,52763760.00000001,37688400.0,27770400.0,40465440.0,170558.78074799996,341117.5614959999,371358.7228790174,170558.78074799996,34096778.81337778,70299047.13544278,72758974.27088556,47358464.94384817,58151037.01156342
367,124,71,62,76,2022328.1515773183,316338.94800588477,632677.8960117695,361436.86578605894,466648.824126528,17048389.40668889,18868484.743108477,17048389.40668889,4.2408,2.4282,2.1204,2.5992,49193280.0,28167120.0,24596640.0,30150720.000000004,170558.78074799996,341117.5614959999,372791.5959057318,170558.78074799996,34096778.81337778,66728567.13544278,63237694.27088555,44199353.20480027,47836317.01156343
368,134,76,60,94,2016526.466872575,316338.94800588477,632677.8960117695,361307.48821714317,466648.824126528,17048389.40668889,18863263.22687421,17048389.40668889,4.5828,2.5992,2.052,3.2148000000000003,53160480.0,30150720.000000004,23803200.0,37291680.00000001,170558.78074799996,341117.5614959999,372211.4274352575,170558.78074799996,34096778.81337778,70695767.13544278,65221294.27088555,43399982.14252661,54977277.01156343
369,101,113,94,78,2011390.6190327224,316338.94800588477,632677.8960117695,361192.9588103145,466648.824126528,17048389.40668889,18858640.96381834,17048389.40668889,3.4542,3.8646000000000003,3.2148000000000003,2.6676,40068720.0,44829360.0,37291680.00000001,30944160.000000004,170558.78074799996,341117.5614959999,371697.8426512722,170558.78074799996,34096778.81337778,57604007.13544278,79899934.27088556,56883211.765279934,48629757.01156343
370,127,92,76,77,2020539.8939720625,316338.94800588477,632677.8960117695,361396.9876414618,466648.824126528,17048389.40668889,18866875.311263748,17048389.40668889,4.3434,3.1464000000000003,2.5992,2.6334,50383440.0,36498240.0,30150720.000000004,30547440.0,170558.78074799996,341117.5614959999,372612.77014520625,170558.78074799996,34096778.81337778,67918727.13544278,71568814.27088556,49751605.069050424,48233037.01156342
371,132,77,68,95,2026697.7702279594,316338.94800588477,632677.8960117695,361534.3082819683,466648.824126528,17048389.40668889,18872417.399894055,17048389.40668889,4.5144,2.6334,2.3256,3.249,52367040.0,30547440.0,26976960.0,37688400.0,170558.78074799996,341117.5614959999,373228.5577707959,170558.78074799996,34096778.81337778,69902327.13544278,65618014.27088555,46584140.26594682,55373997.01156342
372,107,85,71,76,2014300.8776948163,316338.94800588477,632677.8960117695,361257.85757847916,466648.824126528,17048389.40668889,18861260.196614224,17048389.40668889,3.6594,2.907,2.4282,2.5992,42449040.0,33721200.0,28167120.0,30150720.000000004,170558.78074799996,341117.5614959999,371988.8685174816,170558.78074799996,34096778.81337778,59984327.13544278,68791774.27088556,47761626.92271018,47836317.01156343
373,113,74,63,98,2030190.9723072178,316338.94800588477,632677.8960117695,361612.20668833575,466648.824126528,17048389.40668889,18875561.281765386,17048389.40668889,3.8646000000000003,2.5308,2.1546000000000003,3.3516,44829360.0,29357280.000000004,24993360.000000004,38878560.0,170558.78074799996,341117.5614959999,373577.87797872175,170558.78074799996,34096778.81337778,62364647.13544278,64427854.27088555,44604111.36643244,56564157.01156342
374,114,95,71,59,2002725.7890314376,316338.94800588477,632677.8960117695,360999.7331012858,466648.824126528,17048389.40668889,18850842.616817184,17048389.40668889,3.8988,3.249,2.4282,2.0178000000000003,45226080.0,37688400.0,28167120.0,23406480.000000004,170558.78074799996,341117.5614959999,370831.3596511437,170558.78074799996,34096778.81337778,62761367.13544278,72758974.27088556,47749793.70956961,41092077.01156343
375,113,98,80,75,1991552.558426502,316338.94800588477,632677.8960117695,360750.57005879574,466648.824126528,17048389.40668889,18840786.709272742,17048389.40668889,3.8646000000000003,3.3516,2.736,2.565,44829360.0,38878560.0,31737600.000000004,29754000.0,170558.78074799996,341117.5614959999,369714.03659065015,170558.78074799996,34096778.81337778,62364647.13544278,73949134.27088556,51308851.315922186,47439597.01156342
376,163,85,65,100,2014413.6806885835,316338.94800588477,632677.8960117695,361260.3730852402,466648.824126528,17048389.40668889,18861361.719308615,17048389.40668889,5.5746,2.907,2.223,3.42,64665360.0,33721200.0,25786800.0,39672000.0,170558.78074799996,341117.5614959999,372000.1488168583,170558.78074799996,34096778.81337778,82200647.13544278,68791774.27088556,45381422.241210714,57357597.01156342
377,112,74,58,71,2019416.3837194194,316338.94800588477,632677.8960117695,361371.9333628278,466648.824126528,17048389.40668889,18865864.15203637,17048389.40668889,3.8304,2.5308,1.9836,2.4282,44432640.0,29357280.000000004,23009760.0,28167120.0,170558.78074799996,341117.5614959999,372500.4191199419,170558.78074799996,34096778.81337778,61967927.13544278,64427854.27088555,42609496.504519135,45852717.01156342
378,135,99,82,98,2018592.475979735,316338.94800588477,632677.8960117695,361353.5602202329,466648.824126528,17048389.40668889,18865122.63507065,17048389.40668889,4.617,3.3858,2.8044000000000002,3.3516,53557200.0,39275280.0,32531040.000000004,38878560.0,170558.78074799996,341117.5614959999,372418.02834597346,170558.78074799996,34096778.81337778,71092487.13544278,74345854.27088556,52129934.22363686,56564157.01156342
379,120,98,74,83,2023799.6808808632,316338.94800588477,632677.8960117695,361469.680889528,466648.824126528,17048389.40668889,18869809.119481668,17048389.40668889,4.104,3.3516,2.5308,2.8386,47606400.0,38878560.0,29357280.000000004,32927760.0,170558.78074799996,341117.5614959999,372938.7488360863,170558.78074799996,34096778.81337778,65141687.13544278,73949134.27088556,48961497.54920728,50613357.01156342
380,127,95,84,86,2015665.5015369407,316338.94800588477,632677.8960117695,361288.2886901585,466648.824126528,17048389.40668889,18862488.35807214,17048389.40668889,4.3434,3.249,2.8728000000000002,2.9412000000000003,50383440.0,37688400.0,33324480.000000004,34117920.0,170558.78074799996,341117.5614959999,372125.330901694,170558.78074799996,34096778.81337778,67918727.13544278,72758974.27088556,52920381.977664,51803517.01156342
381,119,83,63,98,2006212.0631263885,316338.94800588477,632677.8960117695,361077.4770136032,466648.824126528,17048389.40668889,18853980.263502643,17048389.40668889,4.0698,2.8386,2.1546000000000003,3.3516,47209680.0,32927760.0,24993360.000000004,38878560.0,170558.78074799996,341117.5614959999,371179.98706063884,170558.78074799996,34096778.81337778,64744967.13544278,67998334.27088556,44579597.72757688,56564157.01156342
382,145,91,80,89,2011465.184168857,316338.94800588477,632677.8960117695,361194.6216128503,466648.824126528,17048389.40668889,18858708.072440863,17048389.40668889,4.9590000000000005,3.1122,2.736,3.0438,57524400.00000001,36101520.0,31737600.000000004,35308080.0,170558.78074799996,341117.5614959999,371705.29916488566,170558.78074799996,34096778.81337778,75059687.13544278,71172094.27088556,51329207.99321859,52993677.01156342
383,104,78,65,67,2024926.1451433366,316338.94800588477,632677.8960117695,361494.80104258115,466648.824126528,17048389.40668889,18870822.937317893,17048389.40668889,3.5568,2.6676,2.223,2.2914,41258880.0,30944160.000000004,25786800.0,26580240.0,170558.78074799996,341117.5614959999,373051.3952623336,170558.78074799996,34096778.81337778,58794167.13544278,66014734.27088555,45392169.1336228,44265837.01156342
384,112,83,74,94,2025230.484862034,316338.94800588477,632677.8960117695,361501.58781830815,466648.824126528,17048389.40668889,18871096.84306472,17048389.40668889,3.8304,2.8386,2.5308,3.2148000000000003,44432640.0,32927760.0,29357280.000000004,37291680.00000001,170558.78074799996,341117.5614959999,373081.8292342034,170558.78074799996,34096778.81337778,61967927.13544278,67998334.27088556,48962960.26011724,54977277.01156343
